CVE_ID,KEV,Vendor,Product,Date_Added
CVE-2025-0994,1,Trimble,Cityworks,2025-02-07
CVE-2020-15069,1,Sophos,XG Firewall,2025-02-06
CVE-2020-29574,1,Sophos,CyberoamOS,2025-02-06
CVE-2024-21413,1,Microsoft,Office Outlook,2025-02-06
CVE-2022-23748,1,Audinate,Dante Discovery,2025-02-06
CVE-2025-0411,1,7-Zip,7-Zip,2025-02-06
CVE-2024-53104,1,Linux,Kernel,2025-02-05
CVE-2018-19410,1,Paessler,PRTG Network Monitor,2025-02-04
CVE-2018-9276,1,Paessler,PRTG Network Monitor,2025-02-04
CVE-2024-29059,1,Microsoft,.NET Framework,2025-02-04
CVE-2024-45195,1,Apache,OFBiz,2025-02-04
CVE-2025-24085,1,Apple,Multiple Products,2025-01-29
CVE-2025-23006,1,SonicWall,SMA1000 Appliances,2025-01-24
CVE-2020-11023,1,JQuery,JQuery,2025-01-23
CVE-2024-50603,1,Aviatrix,Controllers,2025-01-16
CVE-2025-21335,1,Microsoft,Windows,2025-01-14
CVE-2025-21334,1,Microsoft,Windows,2025-01-14
CVE-2025-21333,1,Microsoft,Windows,2025-01-14
CVE-2024-55591,1,Fortinet,FortiOS and FortiProxy,2025-01-14
CVE-2023-48365,1,Qlik,Sense,2025-01-13
CVE-2024-12686,1,BeyondTrust,Privileged Remote Access (PRA) and Remote Support (RS),2025-01-13
CVE-2025-0282,1,Ivanti,"Connect Secure, Policy Secure, and ZTA Gateways",2025-01-08
CVE-2020-2883,1,Oracle,WebLogic Server,2025-01-07
CVE-2024-55550,1,Mitel,MiCollab,2025-01-07
CVE-2024-41713,1,Mitel,MiCollab,2025-01-07
CVE-2024-3393,1,Palo Alto Networks,PAN-OS,2024-12-30
CVE-2021-44207,1,Acclaim Systems,USAHERDS,2024-12-23
CVE-2024-12356,1,BeyondTrust,Privileged Remote Access (PRA) and Remote Support (RS) ,2024-12-19
CVE-2021-40407,1,Reolink,RLC-410W IP Camera,2024-12-18
CVE-2019-11001,1,Reolink,Multiple IP Cameras,2024-12-18
CVE-2022-23227,1,NUUO,NVRmini2 Devices,2024-12-18
CVE-2018-14933,1,NUUO,NVRmini Devices,2024-12-18
CVE-2024-55956,1,Cleo,Multiple Products,2024-12-17
CVE-2024-35250,1,Microsoft,Windows,2024-12-16
CVE-2024-20767,1,Adobe,ColdFusion,2024-12-16
CVE-2024-50623,1,Cleo,Multiple Products,2024-12-13
CVE-2024-49138,1,Microsoft,Windows,2024-12-10
CVE-2024-51378,1,CyberPersons,CyberPanel,2024-12-04
CVE-2024-11667,1,Zyxel,Multiple Firewalls,2024-12-03
CVE-2024-11680,1,ProjectSend,ProjectSend,2024-12-03
CVE-2023-45727,1,North Grid,Proself,2024-12-03
CVE-2023-28461,1,Array Networks ,AG/vxAG ArrayOS,2024-11-25
CVE-2024-21287,1,Oracle,Agile Product Lifecycle Management (PLM),2024-11-21
CVE-2024-44309,1,Apple,Multiple Products,2024-11-21
CVE-2024-44308,1,Apple,Multiple Products,2024-11-21
CVE-2024-38813,1,VMware,vCenter Server,2024-11-20
CVE-2024-38812,1,VMware,vCenter Server,2024-11-20
CVE-2024-9474,1,Palo Alto Networks,PAN-OS,2024-11-18
CVE-2024-0012,1,Palo Alto Networks,PAN-OS,2024-11-18
CVE-2024-1212,1,Progress,Kemp LoadMaster,2024-11-18
CVE-2024-9465,1,Palo Alto Networks,Expedition,2024-11-14
CVE-2024-9463,1,Palo Alto Networks,Expedition,2024-11-14
CVE-2021-26086,1,Atlassian,Jira Server and Data Center,2024-11-12
CVE-2014-2120,1,Cisco,Adaptive Security Appliance (ASA),2024-11-12
CVE-2021-41277,1,Metabase,Metabase,2024-11-12
CVE-2024-43451,1,Microsoft,Windows,2024-11-12
CVE-2024-49039,1,Microsoft,Windows,2024-11-12
CVE-2019-16278,1,Nostromo,nhttpd,2024-11-07
CVE-2024-51567,1,CyberPersons,CyberPanel,2024-11-07
CVE-2024-43093,1,Android,Framework,2024-11-07
CVE-2024-5910,1,Palo Alto Networks,Expedition,2024-11-07
CVE-2024-8956,1,PTZOptics,PT30X-SDI/NDI Cameras,2024-11-04
CVE-2024-8957,1,PTZOptics,PT30X-SDI/NDI Cameras,2024-11-04
CVE-2024-37383,1,Roundcube,Webmail,2024-10-24
CVE-2024-20481,1,Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),2024-10-24
CVE-2024-47575,1,Fortinet,FortiManager,2024-10-23
CVE-2024-38094,1,Microsoft,SharePoint,2024-10-22
CVE-2024-9537,1,ScienceLogic,SL1,2024-10-21
CVE-2024-40711,1,Veeam,Backup & Replication,2024-10-17
CVE-2024-28987,1,SolarWinds,Web Help Desk,2024-10-15
CVE-2024-9680,1,Mozilla,Firefox,2024-10-15
CVE-2024-30088,1,Microsoft,Windows ,2024-10-15
CVE-2024-9380,1,Ivanti,Cloud Services Appliance (CSA),2024-10-09
CVE-2024-9379,1,Ivanti,Cloud Services Appliance (CSA),2024-10-09
CVE-2024-23113,1,Fortinet,Multiple Products,2024-10-09
CVE-2024-43573,1,Microsoft,Windows,2024-10-08
CVE-2024-43572,1,Microsoft,Windows,2024-10-08
CVE-2024-43047,1,Qualcomm,Multiple Chipsets ,2024-10-08
CVE-2024-45519,1,Synacor,Zimbra Collaboration Suite (ZCS),2024-10-03
CVE-2024-29824,1,Ivanti,Endpoint Manager (EPM),2024-10-02
CVE-2019-0344,1,SAP,Commerce Cloud,2024-09-30
CVE-2020-15415,1,DrayTek,Multiple Vigor Routers,2024-09-30
CVE-2023-25280,1,D-Link,DIR-820 Router,2024-09-30
CVE-2024-7593,1,Ivanti,Virtual Traffic Manager,2024-09-24
CVE-2024-8963,1,Ivanti,Cloud Services Appliance (CSA),2024-09-19
CVE-2020-14644,1,Oracle,WebLogic Server,2024-09-18
CVE-2022-21445,1,Oracle,ADF Faces,2024-09-18
CVE-2020-0618,1,Microsoft,SQL Server,2024-09-18
CVE-2024-27348,1,Apache,HugeGraph-Server,2024-09-18
CVE-2014-0502,1,Adobe,Flash Player,2024-09-17
CVE-2013-0648,1,Adobe,Flash Player,2024-09-17
CVE-2013-0643,1,Adobe,Flash Player,2024-09-17
CVE-2014-0497,1,Adobe,Flash Player,2024-09-17
CVE-2024-6670,1,Progress,WhatsUp Gold,2024-09-16
CVE-2024-43461,1,Microsoft,Windows,2024-09-16
CVE-2024-8190,1,Ivanti,Cloud Services Appliance,2024-09-13
CVE-2024-38217,1,Microsoft,Windows,2024-09-10
CVE-2024-38014,1,Microsoft,Windows,2024-09-10
CVE-2024-38226,1,Microsoft,Publisher,2024-09-10
CVE-2024-40766,1,SonicWall,SonicOS,2024-09-09
CVE-2017-1000253,1,Linux,Kernel,2024-09-09
CVE-2016-3714,1,ImageMagick,ImageMagick,2024-09-09
CVE-2024-7262,1,Kingsoft,WPS Office,2024-09-03
CVE-2021-20124,1,DrayTek,VigorConnect,2024-09-03
CVE-2021-20123,1,DrayTek,VigorConnect,2024-09-03
CVE-2024-7965,1,Google,Chromium V8,2024-08-28
CVE-2024-38856,1,Apache,OFBiz,2024-08-27
CVE-2024-7971,1,Google,Chromium V8,2024-08-26
CVE-2024-39717,1,Versa,Director,2024-08-23
CVE-2021-31196,1,Microsoft,Exchange Server,2024-08-21
CVE-2022-0185,1,Linux,Kernel,2024-08-21
CVE-2021-33045,1,Dahua,IP Camera Firmware,2024-08-21
CVE-2021-33044,1,Dahua,IP Camera Firmware,2024-08-21
CVE-2024-23897,1,Jenkins,Jenkins Command Line Interface (CLI),2024-08-19
CVE-2024-28986,1,SolarWinds,Web Help Desk,2024-08-15
CVE-2024-38107,1,Microsoft,Windows,2024-08-13
CVE-2024-38106,1,Microsoft,Windows,2024-08-13
CVE-2024-38193,1,Microsoft,Windows,2024-08-13
CVE-2024-38213,1,Microsoft,Windows,2024-08-13
CVE-2024-38178,1,Microsoft,Windows,2024-08-13
CVE-2024-38189,1,Microsoft,Project,2024-08-13
CVE-2024-32113,1,Apache,OFBiz,2024-08-07
CVE-2024-36971,1,Android,Kernel,2024-08-07
CVE-2018-0824,1,Microsoft,Windows,2024-08-05
CVE-2024-37085,1,VMware,ESXi,2024-07-30
CVE-2023-45249,1,Acronis,Cyber Infrastructure (ACI),2024-07-29
CVE-2024-5217,1,ServiceNow,"Utah, Vancouver, and Washington DC Now Platform",2024-07-29
CVE-2024-4879,1,ServiceNow,"Utah, Vancouver, and Washington DC Now Platform",2024-07-29
CVE-2024-39891,1,Twilio,Authy,2024-07-23
CVE-2012-4792,1,Microsoft,Internet Explorer,2024-07-23
CVE-2022-22948,1,VMware,vCenter Server,2024-07-17
CVE-2024-28995,1,SolarWinds,Serv-U,2024-07-17
CVE-2024-34102,1,Adobe,Commerce and Magento Open Source,2024-07-17
CVE-2024-36401,1,OSGeo,GeoServer,2024-07-15
CVE-2024-23692,1,Rejetto,HTTP File Server,2024-07-09
CVE-2024-38080,1,Microsoft,Windows ,2024-07-09
CVE-2024-38112,1,Microsoft,Windows,2024-07-09
CVE-2024-20399,1,Cisco,NX-OS,2024-07-02
CVE-2020-13965,1,Roundcube,Webmail,2024-06-26
CVE-2022-2586,1,Linux,Kernel,2024-06-26
CVE-2022-24816,1,OSGeo,JAI-EXT,2024-06-26
CVE-2024-4358,1,Progress,Telerik Report Server,2024-06-13
CVE-2024-26169,1,Microsoft,Windows,2024-06-13
CVE-2024-32896,1,Android,Pixel,2024-06-13
CVE-2024-4577,1,PHP Group,PHP,2024-06-12
CVE-2024-4610,1,Arm,Mali GPU Kernel Driver,2024-06-12
CVE-2017-3506,1,Oracle,WebLogic Server,2024-06-03
CVE-2024-1086,1,Linux,Kernel,2024-05-30
CVE-2024-24919,1,Check Point,Quantum Security Gateways,2024-05-30
CVE-2024-4978,1,Justice AV Solutions,Viewer ,2024-05-29
CVE-2024-5274,1,Google,Chromium V8,2024-05-28
CVE-2020-17519,1,Apache,Flink,2024-05-23
CVE-2024-4947,1,Google,Chromium V8,2024-05-20
CVE-2023-43208,1,NextGen Healthcare,Mirth Connect,2024-05-20
CVE-2024-4761,1,Google,Chromium V8,2024-05-16
CVE-2021-40655,1,D-Link,DIR-605 Router,2024-05-16
CVE-2014-100005,1,D-Link,DIR-600 Router,2024-05-16
CVE-2024-30040,1,Microsoft,Windows,2024-05-14
CVE-2024-30051,1,Microsoft,DWM Core Library,2024-05-14
CVE-2024-4671,1,Google,Chromium,2024-05-13
CVE-2023-7028,1,GitLab,GitLab CE/EE,2024-05-01
CVE-2024-29988,1,Microsoft,SmartScreen Prompt,2024-04-30
CVE-2024-4040,1,CrushFTP,CrushFTP,2024-04-24
CVE-2024-20359,1,Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),2024-04-24
CVE-2024-20353,1,Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),2024-04-24
CVE-2022-38028,1,Microsoft,Windows,2024-04-23
CVE-2024-3400,1,Palo Alto Networks,PAN-OS,2024-04-12
CVE-2024-3273,1,D-Link,Multiple NAS Devices,2024-04-11
CVE-2024-3272,1,D-Link,Multiple NAS Devices,2024-04-11
CVE-2024-29748,1,Android,Pixel,2024-04-04
CVE-2024-29745,1,Android,Pixel,2024-04-04
CVE-2023-24955,1,Microsoft,SharePoint Server,2024-03-26
CVE-2019-7256,1,Nice,Linear eMerge E3-Series,2024-03-25
CVE-2021-44529,1,Ivanti,Endpoint Manager Cloud Service Appliance (EPM CSA),2024-03-25
CVE-2023-48788,1,Fortinet,FortiClient EMS,2024-03-25
CVE-2024-27198,1,JetBrains,TeamCity,2024-03-07
CVE-2024-23225,1,Apple,Multiple Products,2024-03-06
CVE-2024-23296,1,Apple,Multiple Products,2024-03-06
CVE-2023-21237,1,Android,Pixel,2024-03-05
CVE-2021-36380,1,Sunhillo,SureLine,2024-03-05
CVE-2024-21338,1,Microsoft,Windows,2024-03-04
CVE-2023-29360,1,Microsoft,Streaming Service,2024-02-29
CVE-2024-1709,1,ConnectWise,ScreenConnect,2024-02-22
CVE-2020-3259,1,Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),2024-02-15
CVE-2024-21410,1,Microsoft,Exchange Server,2024-02-15
CVE-2024-21412,1,Microsoft,Windows,2024-02-13
CVE-2024-21351,1,Microsoft,Windows,2024-02-13
CVE-2023-43770,1,Roundcube,Webmail,2024-02-12
CVE-2024-21762,1,Fortinet,FortiOS,2024-02-09
CVE-2023-4762,1,Google,Chromium V8,2024-02-06
CVE-2022-48618,1,Apple,Multiple Products,2024-01-31
CVE-2024-21893,1,Ivanti,"Connect Secure, Policy Secure, and Neurons",2024-01-31
CVE-2023-22527,1,Atlassian,Confluence Data Center and Server,2024-01-24
CVE-2024-23222,1,Apple,Multiple Products,2024-01-23
CVE-2023-34048,1,VMware,vCenter Server,2024-01-22
CVE-2023-35082,1,Ivanti,Endpoint Manager Mobile (EPMM) and MobileIron Core,2024-01-18
CVE-2024-0519,1,Google,Chromium V8,2024-01-17
CVE-2023-6549,1,Citrix,NetScaler ADC and NetScaler Gateway,2024-01-17
CVE-2023-6548,1,Citrix,NetScaler ADC and NetScaler Gateway,2024-01-17
CVE-2018-15133,1,Laravel,Laravel Framework,2024-01-16
CVE-2023-29357,1,Microsoft,SharePoint Server,2024-01-10
CVE-2023-46805,1,Ivanti,Connect Secure and Policy Secure,2024-01-10
CVE-2024-21887,1,Ivanti,Connect Secure and Policy Secure,2024-01-10
CVE-2023-23752,1,Joomla!,Joomla!,2024-01-08
CVE-2016-20017,1,D-Link,DSL-2750B Devices,2024-01-08
CVE-2023-41990,1,Apple,Multiple Products,2024-01-08
CVE-2023-27524,1,Apache,Superset,2024-01-08
CVE-2023-29300,1,Adobe,ColdFusion,2024-01-08
CVE-2023-38203,1,Adobe,ColdFusion,2024-01-08
CVE-2023-7101,1,Spreadsheet::ParseExcel,Spreadsheet::ParseExcel,2024-01-02
CVE-2023-7024,1,Google,Chromium WebRTC,2024-01-02
CVE-2023-49897,1,FXC,"AE1021, AE1021PE",2023-12-21
CVE-2023-47565,1,QNAP,VioStor NVR,2023-12-21
CVE-2023-6448,1,Unitronics,Vision PLC and HMI,2023-12-11
CVE-2023-41266,1,Qlik,Sense,2023-12-07
CVE-2023-41265,1,Qlik,Sense,2023-12-07
CVE-2023-33107,1,Qualcomm,Multiple Chipsets,2023-12-05
CVE-2023-33106,1,Qualcomm,Multiple Chipsets,2023-12-05
CVE-2023-33063,1,Qualcomm,Multiple Chipsets,2023-12-05
CVE-2022-22071,1,Qualcomm,Multiple Chipsets,2023-12-05
CVE-2023-42917,1,Apple,Multiple Products,2023-12-04
CVE-2023-42916,1,Apple,Multiple Products,2023-12-04
CVE-2023-6345,1,Google,Chromium Skia,2023-11-30
CVE-2023-49103,1,ownCloud,ownCloud graphapi,2023-11-30
CVE-2023-4911,1,GNU,GNU C Library,2023-11-21
CVE-2023-36584,1,Microsoft,Windows,2023-11-16
CVE-2023-1671,1,Sophos,Web Appliance,2023-11-16
CVE-2020-2551,1,Oracle,Fusion Middleware,2023-11-16
CVE-2023-36033,1,Microsoft,Windows,2023-11-14
CVE-2023-36025,1,Microsoft,Windows,2023-11-14
CVE-2023-36036,1,Microsoft,Windows,2023-11-14
CVE-2023-47246,1,SysAid,SysAid Server,2023-11-13
CVE-2023-36844,1,Juniper,Junos OS,2023-11-13
CVE-2023-36845,1,Juniper,Junos OS,2023-11-13
CVE-2023-36846,1,Juniper,Junos OS,2023-11-13
CVE-2023-36847,1,Juniper,Junos OS,2023-11-13
CVE-2023-36851,1,Juniper,Junos OS,2023-11-13
CVE-2023-29552,1,IETF,Service Location Protocol (SLP),2023-11-08
CVE-2023-22518,1,Atlassian,Confluence Data Center and Server,2023-11-07
CVE-2023-46604,1,Apache,ActiveMQ,2023-11-02
CVE-2023-46748,1,F5,BIG-IP Configuration Utility,2023-10-31
CVE-2023-46747,1,F5,BIG-IP Configuration Utility,2023-10-31
CVE-2023-5631,1,Roundcube,Webmail,2023-10-26
CVE-2023-20273,1,Cisco,Cisco IOS XE Web UI,2023-10-23
CVE-2023-4966,1,Citrix,NetScaler ADC and NetScaler Gateway,2023-10-18
CVE-2023-20198,1,Cisco,IOS XE Web UI,2023-10-16
CVE-2023-21608,1,Adobe,Acrobat and Reader,2023-10-10
CVE-2023-20109,1,Cisco,IOS and IOS XE,2023-10-10
CVE-2023-41763,1,Microsoft,Skype for Business,2023-10-10
CVE-2023-36563,1,Microsoft,WordPad,2023-10-10
CVE-2023-44487,1,IETF,HTTP/2,2023-10-10
CVE-2023-22515,1,Atlassian,Confluence Data Center and Server,2023-10-05
CVE-2023-40044,1,Progress,WS_FTP Server,2023-10-05
CVE-2023-42824,1,Apple,iOS and iPadOS,2023-10-05
CVE-2023-42793,1,JetBrains,TeamCity,2023-10-04
CVE-2023-28229,1,Microsoft,Windows CNG Key Isolation Service,2023-10-04
CVE-2023-4211,1,Arm,Mali GPU Kernel Driver,2023-10-03
CVE-2023-5217,1,Google,Chromium libvpx,2023-10-02
CVE-2018-14667,1,Red Hat,JBoss RichFaces Framework,2023-09-28
CVE-2023-41991,1,Apple,Multiple Products,2023-09-25
CVE-2023-41992,1,Apple,Multiple Products,2023-09-25
CVE-2023-41993,1,Apple,Multiple Products,2023-09-25
CVE-2023-41179,1,Trend Micro,Apex One and Worry-Free Business Security,2023-09-21
CVE-2023-28434,1,MinIO,MinIO,2023-09-19
CVE-2022-22265,1,Samsung,Mobile Devices,2023-09-18
CVE-2014-8361,1,Realtek,SDK,2023-09-18
CVE-2017-6884,1,Zyxel,EMG2926 Routers,2023-09-18
CVE-2021-3129,1,Laravel,Ignition,2023-09-18
CVE-2023-26369,1,Adobe,Acrobat and Reader,2023-09-14
CVE-2023-35674,1,Android,Framework,2023-09-13
CVE-2023-20269,1,Cisco,Adaptive Security Appliance and Firepower Threat Defense,2023-09-13
CVE-2023-4863,1,Google,Chromium WebP,2023-09-13
CVE-2023-36761,1,Microsoft,Word,2023-09-12
CVE-2023-36802,1,Microsoft,Streaming Service Proxy,2023-09-12
CVE-2023-41064,1,Apple,"iOS, iPadOS, and macOS",2023-09-11
CVE-2023-41061,1,Apple,"iOS, iPadOS, and watchOS",2023-09-11
CVE-2023-33246,1,Apache,RocketMQ,2023-09-06
CVE-2023-38831,1,RARLAB,WinRAR,2023-08-24
CVE-2023-32315,1,Ignite Realtime,Openfire,2023-08-24
CVE-2023-38035,1,Ivanti,Sentry,2023-08-22
CVE-2023-27532,1,Veeam,Backup & Replication,2023-08-22
CVE-2023-26359,1,Adobe,ColdFusion,2023-08-21
CVE-2023-24489,1,Citrix,Content Collaboration,2023-08-16
CVE-2023-38180,1,Microsoft,.NET Core and Visual Studio,2023-08-09
CVE-2017-18368,1,Zyxel,P660HN-T1A Routers,2023-08-07
CVE-2023-35081,1,Ivanti,Endpoint Manager Mobile (EPMM),2023-07-31
CVE-2023-37580,1,Synacor,Zimbra Collaboration Suite (ZCS),2023-07-27
CVE-2023-38606,1,Apple,Multiple Products,2023-07-26
CVE-2023-35078,1,Ivanti,Endpoint Manager Mobile (EPMM),2023-07-25
CVE-2023-29298,1,Adobe,ColdFusion,2023-07-20
CVE-2023-38205,1,Adobe,ColdFusion,2023-07-20
CVE-2023-3519,1,Citrix,NetScaler ADC and NetScaler Gateway,2023-07-19
CVE-2023-36884,1,Microsoft,Windows,2023-07-17
CVE-2022-29303,1,SolarView,Compact,2023-07-13
CVE-2023-37450,1,Apple,Multiple Products,2023-07-13
CVE-2023-32046,1,Microsoft,Windows,2023-07-11
CVE-2023-32049,1,Microsoft,Windows,2023-07-11
CVE-2023-35311,1,Microsoft,Outlook,2023-07-11
CVE-2023-36874,1,Microsoft,Windows,2023-07-11
CVE-2022-31199,1,Netwrix,Auditor,2023-07-11
CVE-2021-29256,1,Arm,Mali Graphics Processing Unit (GPU),2023-07-07
CVE-2019-17621,1,D-Link,DIR-859 Router,2023-06-29
CVE-2019-20500,1,D-Link,DWL-2600AP Access Point,2023-06-29
CVE-2021-25487,1,Samsung,Mobile Devices,2023-06-29
CVE-2021-25489,1,Samsung,Mobile Devices,2023-06-29
CVE-2021-25394,1,Samsung,Mobile Devices,2023-06-29
CVE-2021-25395,1,Samsung,Mobile Devices,2023-06-29
CVE-2021-25371,1,Samsung,Mobile Devices,2023-06-29
CVE-2021-25372,1,Samsung,Mobile Devices,2023-06-29
CVE-2023-32434,1,Apple,Multiple Products,2023-06-23
CVE-2023-32435,1,Apple,Multiple Products,2023-06-23
CVE-2023-32439,1,Apple,Multiple Products,2023-06-23
CVE-2023-20867,1,VMware,Tools,2023-06-23
CVE-2023-27992,1,Zyxel,Multiple Network-Attached Storage (NAS) Devices,2023-06-23
CVE-2023-20887,1,VMware,Aria Operations for Networks,2023-06-22
CVE-2020-35730,1,Roundcube,Roundcube Webmail,2023-06-22
CVE-2020-12641,1,Roundcube,Roundcube Webmail,2023-06-22
CVE-2021-44026,1,Roundcube,Roundcube Webmail,2023-06-22
CVE-2016-9079,1,Mozilla,"Firefox, Firefox ESR, and Thunderbird",2023-06-22
CVE-2016-0165,1,Microsoft,Win32k,2023-06-22
CVE-2023-27997,1,Fortinet,FortiOS and FortiProxy SSL-VPN,2023-06-13
CVE-2023-3079,1,Google,Chromium V8,2023-06-07
CVE-2023-33009,1,Zyxel,Multiple Firewalls,2023-06-05
CVE-2023-33010,1,Zyxel,Multiple Firewalls,2023-06-05
CVE-2023-34362,1,Progress,MOVEit Transfer,2023-06-02
CVE-2023-28771,1,Zyxel,Multiple Firewalls,2023-05-31
CVE-2023-2868,1,Barracuda Networks,Email Security Gateway (ESG) Appliance,2023-05-26
CVE-2023-32409,1,Apple,Multiple Products,2023-05-22
CVE-2023-28204,1,Apple,Multiple Products,2023-05-22
CVE-2023-32373,1,Apple,Multiple Products,2023-05-22
CVE-2004-1464,1,Cisco,IOS,2023-05-19
CVE-2016-6415,1,Cisco,"IOS, IOS XR, and IOS XE",2023-05-19
CVE-2023-21492,1,Samsung,Mobile Devices,2023-05-19
CVE-2023-25717,1,Ruckus Wireless,Multiple Products,2023-05-12
CVE-2021-3560,1,Red Hat,Polkit,2023-05-12
CVE-2014-0196,1,Linux,Kernel,2023-05-12
CVE-2010-3904,1,Linux,Kernel,2023-05-12
CVE-2015-5317,1,Jenkins,Jenkins User Interface (UI),2023-05-12
CVE-2016-3427,1,Oracle,Java SE and JRockit,2023-05-12
CVE-2016-8735,1,Apache,Tomcat,2023-05-12
CVE-2023-29336,1,Microsoft,Win32k,2023-05-09
CVE-2023-1389,1,TP-Link,Archer AX21,2023-05-01
CVE-2021-45046,1,Apache,Log4j2,2023-05-01
CVE-2023-21839,1,Oracle,WebLogic Server,2023-05-01
CVE-2023-28432,1,MinIO,MinIO,2023-04-21
CVE-2023-27350,1,PaperCut,MF/NG,2023-04-21
CVE-2023-2136,1,Google,Chromium Skia,2023-04-21
CVE-2017-6742,1,Cisco,IOS and IOS XE Software,2023-04-19
CVE-2019-8526,1,Apple,macOS,2023-04-17
CVE-2023-2033,1,Google,Chromium V8,2023-04-17
CVE-2023-20963,1,Android,Framework,2023-04-13
CVE-2023-29492,1,Novi Survey,Novi Survey,2023-04-13
CVE-2023-28252,1,Microsoft,Windows,2023-04-11
CVE-2023-28205,1,Apple,Multiple Products,2023-04-10
CVE-2023-28206,1,Apple,"iOS, iPadOS, and macOS",2023-04-10
CVE-2021-27876,1,Veritas,Backup Exec Agent,2023-04-07
CVE-2021-27877,1,Veritas,Backup Exec Agent,2023-04-07
CVE-2021-27878,1,Veritas,Backup Exec Agent,2023-04-07
CVE-2019-1388,1,Microsoft,Windows,2023-04-07
CVE-2023-26083,1,Arm,Mali Graphics Processing Unit (GPU),2023-04-07
CVE-2022-27926,1,Synacor,Zimbra Collaboration Suite (ZCS),2023-04-03
CVE-2013-3163,1,Microsoft,Internet Explorer,2023-03-30
CVE-2017-7494,1,Samba,Samba,2023-03-30
CVE-2022-42948,1,Fortra,Cobalt Strike,2023-03-30
CVE-2022-39197,1,Fortra,Cobalt Strike,2023-03-30
CVE-2021-30900,1,Apple,"iOS, iPadOS, and macOS",2023-03-30
CVE-2022-38181,1,Arm,Mali Graphics Processing Unit (GPU),2023-03-30
CVE-2023-0266,1,Linux,Kernel,2023-03-30
CVE-2022-3038,1,Google,Chromium Network Service,2023-03-30
CVE-2022-22706,1,Arm,Mali Graphics Processing Unit (GPU),2023-03-30
CVE-2023-26360,1,Adobe,ColdFusion,2023-03-15
CVE-2023-23397,1,Microsoft,Office,2023-03-14
CVE-2023-24880,1,Microsoft,Windows,2023-03-14
CVE-2022-41328,1,Fortinet,FortiOS,2023-03-14
CVE-2021-39144,1,XStream,XStream,2023-03-10
CVE-2020-5741,1,Plex,Media Server,2023-03-10
CVE-2022-28810,1,Zoho,ManageEngine,2023-03-07
CVE-2022-33891,1,Apache,Spark,2023-03-07
CVE-2022-35914,1,Teclib,GLPI,2023-03-07
CVE-2022-36537,1,ZK Framework,AuUploader,2023-02-27
CVE-2022-47986,1,IBM,Aspera Faspex,2023-02-21
CVE-2022-41223,1,Mitel,MiVoice Connect,2023-02-21
CVE-2022-40765,1,Mitel,MiVoice Connect,2023-02-21
CVE-2022-46169,1,Cacti,Cacti,2023-02-16
CVE-2023-21715,1,Microsoft,Office,2023-02-14
CVE-2023-23376,1,Microsoft,Windows,2023-02-14
CVE-2023-23529,1,Apple,Multiple Products,2023-02-14
CVE-2023-21823,1,Microsoft,Windows,2023-02-14
CVE-2015-2291,1,Intel,Ethernet Diagnostics Driver for Windows,2023-02-10
CVE-2022-24990,1,TerraMaster,TerraMaster OS,2023-02-10
CVE-2023-0669,1,Fortra,GoAnywhere MFT,2023-02-10
CVE-2022-21587,1,Oracle,E-Business Suite,2023-02-02
CVE-2023-22952,1,SugarCRM,Multiple Products,2023-02-02
CVE-2017-11357,1,Telerik,User Interface (UI) for ASP.NET AJAX,2023-01-26
CVE-2022-47966,1,Zoho,ManageEngine,2023-01-23
CVE-2022-44877,1,CWP,Control Web Panel,2023-01-17
CVE-2022-41080,1,Microsoft,Exchange Server,2023-01-10
CVE-2023-21674,1,Microsoft,Windows,2023-01-10
CVE-2018-5430,1,TIBCO,JasperReports,2022-12-29
CVE-2018-18809,1,TIBCO,JasperReports,2022-12-29
CVE-2022-42856,1,Apple,iOS,2022-12-14
CVE-2022-42475,1,Fortinet,FortiOS,2022-12-13
CVE-2022-44698,1,Microsoft,Defender,2022-12-13
CVE-2022-27518,1,Citrix,Application Delivery Controller (ADC) and Gateway,2022-12-13
CVE-2022-26500,1,Veeam,Backup & Replication,2022-12-13
CVE-2022-26501,1,Veeam,Backup & Replication,2022-12-13
CVE-2022-4262,1,Google,Chromium V8,2022-12-05
CVE-2021-35587,1,Oracle,Fusion Middleware,2022-11-28
CVE-2022-4135,1,Google,Chromium GPU,2022-11-28
CVE-2022-41049,1,Microsoft,Windows,2022-11-14
CVE-2022-41091,1,Microsoft,Windows,2022-11-08
CVE-2022-41073,1,Microsoft,Windows,2022-11-08
CVE-2022-41125,1,Microsoft,Windows,2022-11-08
CVE-2022-41128,1,Microsoft,Windows,2022-11-08
CVE-2021-25337,1,Samsung,Mobile Devices,2022-11-08
CVE-2021-25369,1,Samsung,Mobile Devices,2022-11-08
CVE-2021-25370,1,Samsung,Mobile Devices,2022-11-08
CVE-2022-3723,1,Google,Chromium V8,2022-10-28
CVE-2022-42827,1,Apple,iOS and iPadOS,2022-10-25
CVE-2020-3433,1,Cisco,AnyConnect Secure,2022-10-24
CVE-2020-3153,1,Cisco,AnyConnect Secure,2022-10-24
CVE-2018-19323,1,GIGABYTE,Multiple Products,2022-10-24
CVE-2018-19322,1,GIGABYTE,Multiple Products,2022-10-24
